ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1540,Artur Surenovych Aivazian,M,35,177,88,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
2359,Islam-Beka Said-Tsilimovich Albiyev,M,19,165,66,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
2762,Margarita Sergeyevna Aliychuk,F,17,174,48,Russia,RUS,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
3761,Mads Christian Kruse Andersen,M,30,187,75,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
4505,Carmelo Kyan Anthony,M,24,203,109,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
5150,Aaron Nigel Armstrong,M,30,173,70,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
5167,Kristin Ann Armstrong (-Savola),F,34,173,58,United States,USA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Individual Time Trial,Gold
5432,Andrey Nikolayevich Aryamnov,M,20,172,105,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Heavyweight,Gold
5559,"Thomas John Mitchell ""Tom"" Ashley",M,24,188,70,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Windsurfer,Gold
5971,Seimone Delicia Augustus,F,24,183,74,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
6278,Sarah Lianne Ayton (-Dempsey),F,28,167,63,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Three Person Keelboat,Gold
6934,Angie Lee Bainbridge,F,18,181,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
7283,Lloy James Ball,M,36,203,95,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
7482,ver Maximiliano David Banega,M,20,175,73,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
8655,Mavlet Alavdinovich Batyrov,M,24,160,60,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
9487,Kenenisa Bekele Beyecha,M,26,165,56,Ethiopia,ETH,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",Gold
9487,Kenenisa Bekele Beyecha,M,26,165,56,Ethiopia,ETH,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 10,000 metres",Gold
10013,Tibor Benedek,M,36,190,96,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
10337,"Richard ""Ricky"" Berens",M,20,188,93,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
10674,Alain Andr Louis Edmond Bernard,M,25,196,90,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,Gold
11347,Sebastian Friedrich Felix Biederlack,M,26,176,73,Germany,GER,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Gold
11601,Abhinav Bindra,M,25,173,70,India,IND,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
11671,"Suzanne Brigit ""Sue"" Bird",F,27,175,66,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
11725,Pter Biros,M,32,196,102,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
11757,Ole Bischof,M,28,180,81,Germany,GER,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Middleweight,Gold
12154,Leszek Robert Blanik,M,31,163,64,Poland,POL,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Horse Vault,Gold
12244,Keston Bledman,M,20,180,88,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
12741,Aleksandr Viktorovich Bogdanovich,M,26,191,97,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
12742,Andrey Viktorovich Bogdanovich,M,20,193,87,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
13029,Usain St. Leo Bolt,M,21,196,95,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,Gold
13029,Usain St. Leo Bolt,M,21,196,95,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,Gold
13187,Bong Jung-Keun,M,28,190,95,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
13319,Minke Gertine Booij,F,31,163,57,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
13372,"Carlos Austin Boozer, Jr.",M,26,206,117,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
13404,Valeriy Viktorovich Borchin,M,21,178,63,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,Gold
13739,"Christopher Wesson ""Chris"" Bosh",M,24,208,104,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
14299,Shannon Leigh Boxx,F,31,172,67,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
14365,Svetlana Anatolyevna Boyko,F,36,180,63,Russia,RUS,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",Gold
14462,"Jules Timothy ""Tim"" Brabants",M,31,189,88,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
14899,Karoline Charlotte Dyhre Breivang,F,28,172,NA,Norway,NOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Gold
14949,Scott Michael Brennan,M,25,193,89,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Gold
15606,Stephanie Karenmonica Brown-Trafton,F,28,193,100,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Discus Throw,Gold
15891,Kobe Bean Bryant,M,29,198,100,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
16173,Rachel Marie Buehler (-Van Hollebeke),F,22,165,65,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
16430,Wilfred Kipkemboi Bungei,M,28,172,60,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,Gold
16449,Diego Mario Buonanotte Rende,M,20,160,49,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
16492,Cdric Burdet,M,33,195,98,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
16698,Marc Burns,M,25,183,91,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
17095,James Andrew Byrnes,M,25,200,93,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
17156,"Frederike Jacobie ""Mieke"" Cabout",F,22,182,70,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
17258,Erin Jane Cafaro (-McKenzie),F,25,175,73,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
17318,Chiara Cainero,F,30,171,81,Italy,ITA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Skeet,Gold
17478,Emmanuel Earl Callender,M,24,189,86,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
17656,Roberto Cammarelle,M,28,190,101.5,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Super-Heavyweight,Gold
17755,Veronica Angella Campbell-Brown,F,26,168,58,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Gold
17857,Fabian Cancellara,M,27,186,81,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Individual Time Trial,Gold
17995,Cao Lei,F,24,168,75,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Heavyweight,Gold
18029,Nadine Capellmann (-Biffar-),F,43,166,51,Elvis Va,GER,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
18420,"Carolina ""Carol"" Demartini de Albuquerque",F,31,182,76,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
19044,Tamika Devonne Catchings,F,29,185,77,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
19285,Henry Carlos Cejudo,M,21,165,55,United States,USA,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
19580,Rakhim Ruslanovich Chakhkiyev,M,25,183,91,Russia,RUS,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Heavyweight,Gold
19611,Lori Christine Chalupny,F,24,163,61,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
20013,Anne-Caroline Stphanie Chausson,F,30,172,64,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's BMX,Gold
20258,Chen Ruolin,F,15,160,47,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Platform,Gold
20258,Chen Ruolin,F,15,160,47,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Gold
20295,Chen Xiexia,F,25,152,49,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Flyweight,Gold
20310,Chen Yanqing,F,29,158,58,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Gold
20312,Chen Yibing,M,23,160,58,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,Gold
20312,Chen Yibing,M,23,160,58,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Rings,Gold
20315,Chen Ying,F,30,164,67,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
20351,Lauren Nicole Cheney (-Holiday),F,20,173,70,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
20362,Cheng Fei,F,20,152,43,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
20458,Yuliya Igorevna Chermoshanskaya,F,22,174,66,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
21043,Choi Min-Ho,M,27,163,65,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Extra-Lightweight,Gold
21544,Csar Augusto Cielo Filho,M,21,195,80,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,Gold
21747,"Edward ""Ed"" Clancy",M,23,185,79,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
21947,Bryan Ezra Tsumoru Clay,M,28,180,83,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,Gold
21990,Kerron Stephon Clement,M,22,188,86,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
22889,Nicole Denise Cooke,F,25,167,58,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Road Race, Individual",Gold
23426,Natalie Anne Coughlin (-Hall),F,25,173,63,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Backstroke,Gold
23549,Kirsty Leigh Coventry (-Seward),F,24,176,64,Zimbabwe,ZIM,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Backstroke,Gold
23599,Stephanie Renee Cox (Lopez-),F,22,168,61,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
23703,Sal Craviotto Rivero,M,23,192,98,Spain,ESP,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
23729,David William Crawshay,M,28,191,89,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Gold
23868,Ian Lowell Crocker,M,25,193,86,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
24426,Juan Esteban Curuchet,M,43,175,65,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Madison,Gold
24981,"Phillip Peter ""Phil"" Dalhausser",M,28,206,93,United States-1,USA,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
25098,Georgeta Damian-Andrunache,F,32,178,75,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxless Pairs,Gold
25543,Lara Shiree Davenport,F,24,174,63,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
25609,Caryn Davies,F,26,193,82,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
25762,Anastasiya Semyonovna Davydova,F,25,170,54,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
25762,Anastasiya Semyonovna Davydova,F,25,170,54,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
25974,Danille de Bruijn,F,30,172,68,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
26125,Eva Roma Maria de Goede,F,19,170,61,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
26593,Lisanne Freya de Roever,F,29,172,58,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
26996,James Frederick DeGale,M,22,183,76,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,Gold
27081,Inge Dekker,F,22,183,67,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
27457,Yelena Vyacheslavovna Dementyeva (-Afinogenova),F,26,180,64,Russia,RUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Singles,Gold
27569,Deng Linlin,F,16,144,34,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
28084,ngel Fabin Di Mara Hernndez,M,20,167,55,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
28242,Flix Manuel Daz Guzmn,M,24,165,66,Dominican Republic,DOM,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Welterweight,Gold
28313,Tirunesh Dibaba Keneni,F,23,166,50,Ethiopia,ETH,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 5,000 metres",Gold
28313,Tirunesh Dibaba Keneni,F,23,166,50,Ethiopia,ETH,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 10,000 metres",Gold
28324,Andreas Dibowski,M,42,181,73,Germany,GER,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
28518,Wieke Elisabeth Henritte Dijkstra,F,24,162,57,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
28639,Didier Dominique Dinart,M,31,197,104,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
28766,Constantina Di-Tomescu,F,38,160,48,Romania,ROU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,Gold
29009,Nataliya Volodymyrivna Dobrynska,F,26,182,70,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Heptathlon,Gold
29663,Natasa Douchev-Janics,F,26,174,68,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
30178,Du Jing,F,24,170,70,China-1,CHN,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Doubles,Gold
30180,Du Li,F,26,170,55,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold
30576,Alina Alexandra Dumitru (-Croitoru),F,25,158,48,Romania,ROU,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Extra-Lightweight,Gold
31103,Rumyana Dimitrova Dzhadzharova-Neykova,F,35,177,77,Bulgaria,BUL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,Gold
31224,Eskild Balschmidt Ebbesen,M,36,185,75,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
31259,Thomas Ebert,M,35,184,72,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
31296,Fernando Echavarri Erasum,M,35,180,76,Spain,ESP,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Multihull,Gold
32316,"Walton Glenn Eller, III",M,26,188,82,United States,USA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Double Trap,Gold
32524,Naho Emoto,F,22,171,74,Japan,JPN,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Gold
32702,Enkhbatyn Badar-Uugan,M,23,172,54,Mongolia,MGL,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Bantamweight,Gold
33238,Mara del Rosario Espinoza Espinoza,F,20,173,70,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Heavyweight,Gold
33522,Caroline Frances Evers-Swindell (-Meyer),F,29,178,76,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,Gold
33523,Georgina Emma Buchanan Evers-Swindell (-Earl),F,29,178,78,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,Gold
33537,Nelson vora,M,24,183,76,Portugal,POR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,Gold
33630,"Fabiana ""Fabi"" Alvim de Oliveira",F,28,169,59,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
33638,Fabiana Marcelino Claudino,F,23,193,76,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
34363,Federico Julin Fazio,M,21,195,85,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
34396,Roger Federer,M,26,185,80,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,Gold
34410,Aleksandra Andreyevna Fedoriva,F,19,176,60,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
34551,Allyson Michelle Felix,F,22,168,56,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
34829,Jrme Fernandez,M,31,199,106,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
35507,Fanny Fischer,F,21,175,63,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
36017,"Hlia ""Fofo"" Rogrio de Souza Pinto",F,38,173,63,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
36558,Sylvia Shaqueria Fowles,F,22,198,90,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
36595,Marit Malm Frafjord,F,22,182,78,Norway,NOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Gold
36650,"Zsuzsanna ""Susan"" Francia",F,25,188,80,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
36870,Shelly-Ann Fraser-Pryce,F,21,160,57,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 100 metres,Gold
36967,Duncan Seth Free,M,35,200,100,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,Gold
37289,Jan Frodeno,M,26,194,75,Germany,GER,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Men's Olympic Distance,Gold
37496,Motoko Fujimoto,F,27,160,58,Japan,JPN,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Gold
37688,Moritz Frste,M,23,190,89,Germany,GER,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Gold
37903,Fernando Rubn Gago,M,22,176,65,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
38195,Felicity Madeline Galvez,F,23,167,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
38195,Felicity Madeline Galvez,F,23,167,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
38336,Gang Min-Ho,M,22,185,98,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
38353,Mark Daniel Gangloff,M,26,183,84,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
38456,Ezequiel Marcelo Garay Gonzlez,M,21,182,87,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
38762,"Gabriel Bryan ""Gabe"" Gardner",M,32,209,103,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
39155,Anna Vitalyevna Gavrilenko,F,18,174,55,Russia,RUS,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
39735,Istvn Gergely,M,31,202,112,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
40339,Bertrand Fabien Gille,M,30,187,98,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
40342,Guillaume Alain Gille,M,32,192,97,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
40449,Drew Cameron Ginn,M,33,195,85,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,Gold
40547,Olivier Damien Girault,M,35,183,86,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
